,No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
47874,47875,2015,6,18,18,2,62.0,37.0,41.0,17.0,43.18,1004.0,31.0,cv,4.0,0.0,0.0,2015-06-18,49.5
47875,47876,2015,6,18,19,2,51.0,40.0,47.0,17.0,45.72,1005.0,30.0,SE,2.0,0.0,0.0,2015-06-18,45.5
47876,47877,2015,6,18,20,2,39.0,50.0,52.0,18.0,51.57,1006.0,29.0,cv,2.0,0.0,0.0,2015-06-18,44.5
47877,47878,2015,6,18,21,2,35.0,50.0,54.0,18.0,51.57,1006.0,29.0,SE,3.0,0.0,0.0,2015-06-18,42.5
47878,47879,2015,6,18,22,2,36.0,51.0,49.0,18.0,51.57,1007.0,29.0,SE,6.0,0.0,0.0,2015-06-18,43.5
47879,47880,2015,6,18,23,2,38.0,47.0,52.0,18.0,57.93,1008.0,27.0,cv,1.0,0.0,0.0,2015-06-18,42.5
47880,47881,2015,6,19,0,2,35.0,43.0,53.0,18.0,57.93,1008.0,27.0,cv,2.0,0.0,0.0,2015-06-19,39.0
47881,47882,2015,6,19,1,2,56.0,61.0,54.0,19.0,61.67,1008.0,27.0,cv,3.0,0.0,0.0,2015-06-19,58.5
47882,47883,2015,6,19,2,2,78.0,86.0,68.0,19.0,65.41,1007.0,26.0,NW,1.0,0.0,0.0,2015-06-19,82.0
47883,47884,2015,6,19,3,2,81.0,96.0,80.0,20.0,69.6,1007.0,26.0,NW,3.0,0.0,0.0,2015-06-19,88.5
47884,47885,2015,6,19,4,2,78.0,90.0,76.0,20.0,73.84,1007.0,25.0,cv,0.0,0.0,0.0,2015-06-19,84.0
47885,47886,2015,6,19,5,2,77.0,91.0,77.0,20.0,73.84,1007.0,25.0,cv,0.0,0.0,0.0,2015-06-19,84.0
47886,47887,2015,6,19,6,2,79.0,91.0,80.0,20.0,73.84,1008.0,25.0,cv,0.0,0.0,0.0,2015-06-19,85.0
47887,47888,2015,6,19,7,2,73.0,93.0,85.0,21.0,78.53,1008.0,25.0,cv,0.0,0.0,0.0,2015-06-19,83.0
47888,47889,2015,6,19,8,2,69.0,96.0,82.0,21.0,74.02,1008.0,26.0,NW,2.0,0.0,0.0,2015-06-19,82.5
47889,47890,2015,6,19,9,2,70.0,84.0,90.0,21.0,74.02,1008.0,26.0,cv,1.0,0.0,0.0,2015-06-19,77.0
47890,47891,2015,6,19,10,2,36.0,68.0,51.0,21.0,74.02,1009.0,26.0,cv,1.0,0.0,0.0,2015-06-19,52.0
47891,47892,2015,6,19,11,2,26.0,42.0,32.0,20.0,88.45,1009.0,22.0,NE,7.0,0.0,0.0,2015-06-19,34.0
47892,47893,2015,6,19,12,2,35.0,43.0,47.0,20.0,88.45,1009.0,22.0,cv,3.0,0.9,0.9,2015-06-19,39.0
47893,47894,2015,6,19,13,2,41.0,47.0,50.0,21.0,88.54,1009.0,23.0,SW,2.0,2.9,3.8,2015-06-19,44.0
47894,47895,2015,6,19,14,2,30.0,36.0,49.0,21.0,88.54,1009.0,23.0,cv,1.0,0.7,4.5,2015-06-19,33.0
47895,47896,2015,6,19,15,2,22.0,24.0,28.0,21.0,83.37,1008.0,24.0,NW,4.0,0.0,0.0,2015-06-19,23.0
47896,47897,2015,6,19,16,2,32.0,32.0,49.0,21.0,83.37,1008.0,24.0,NW,9.0,0.0,0.0,2015-06-19,32.0
47897,47898,2015,6,19,17,2,31.0,41.0,42.0,21.0,83.37,1007.0,24.0,NW,11.0,0.0,0.0,2015-06-19,36.0
47898,47899,2015,6,19,18,2,34.0,27.0,37.0,19.0,73.67,1007.0,24.0,cv,0.0,0.0,0.0,2015-06-19,30.5
47899,47900,2015,6,19,19,2,39.0,25.0,37.0,19.0,73.67,1007.0,24.0,cv,0.0,0.0,0.0,2015-06-19,32.0
47900,47901,2015,6,19,20,2,42.0,31.0,49.0,20.0,78.39,1007.0,24.0,SW,1.0,0.0,0.0,2015-06-19,36.5
47901,47902,2015,6,19,21,2,44.0,35.0,59.0,21.0,88.54,1008.0,23.0,cv,0.0,0.0,0.0,2015-06-19,39.5
47902,47903,2015,6,19,22,2,47.0,36.0,56.0,21.0,88.54,1008.0,23.0,SW,1.0,0.0,0.0,2015-06-19,41.5
47903,47904,2015,6,19,23,2,60.0,42.0,62.0,20.0,78.39,1009.0,24.0,cv,1.0,0.6,0.6,2015-06-19,51.0
47904,47905,2015,6,20,0,2,52.0,50.0,52.0,20.0,83.25,1009.0,23.0,NW,2.0,0.5,1.1,2015-06-20,51.0
47905,47906,2015,6,20,1,2,32.0,32.0,41.0,19.0,83.13,1009.0,22.0,NW,4.0,0.7,1.8,2015-06-20,32.0
47906,47907,2015,6,20,2,2,33.0,27.0,39.0,19.0,88.37,1009.0,21.0,cv,1.0,1.4,3.2,2015-06-20,30.0
47907,47908,2015,6,20,3,2,28.0,22.0,33.0,19.0,88.37,1008.0,21.0,cv,1.0,1.6,4.8,2015-06-20,25.0
47908,47909,2015,6,20,4,2,22.0,20.0,15.0,19.0,93.98,1008.0,20.0,NW,2.0,0.7,5.5,2015-06-20,21.0
47909,47910,2015,6,20,5,2,27.0,20.0,24.0,19.0,93.98,1008.0,20.0,cv,1.0,0.1,5.6,2015-06-20,23.5
47910,47911,2015,6,20,6,2,28.0,21.0,17.0,19.0,93.98,1009.0,20.0,cv,2.0,0.1,5.7,2015-06-20,24.5
47911,47912,2015,6,20,7,2,28.0,23.0,27.0,19.0,93.98,1009.0,20.0,cv,2.0,0.0,0.0,2015-06-20,25.5
47912,47913,2015,6,20,8,2,27.0,26.0,28.0,19.0,88.37,1009.0,21.0,NW,1.0,0.0,0.0,2015-06-20,26.5
47913,47914,2015,6,20,9,2,28.0,30.0,33.0,20.0,94.03,1010.0,21.0,cv,1.0,0.0,0.0,2015-06-20,29.0
47914,47915,2015,6,20,10,2,28.0,31.0,30.0,20.0,88.45,1010.0,22.0,cv,2.0,0.0,0.0,2015-06-20,29.5
47915,47916,2015,6,20,11,2,33.0,28.0,33.0,19.0,73.67,1010.0,24.0,cv,3.0,0.0,0.0,2015-06-20,30.5
47916,47917,2015,6,20,12,2,32.0,28.0,28.0,18.0,65.19,1009.0,25.0,cv,3.0,0.0,0.0,2015-06-20,30.0
47917,47918,2015,6,20,13,2,32.0,37.0,48.0,18.0,61.44,1009.0,26.0,NE,3.0,0.0,0.0,2015-06-20,34.5
47918,47919,2015,6,20,14,2,40.0,48.0,48.0,17.0,51.31,1009.0,28.0,NE,5.0,0.0,0.0,2015-06-20,44.0
47919,47920,2015,6,20,15,2,42.0,39.0,46.0,17.0,48.42,1009.0,29.0,NE,7.0,0.0,0.0,2015-06-20,40.5
47920,47921,2015,6,20,16,2,38.0,30.0,46.0,18.0,51.57,1008.0,29.0,cv,1.0,0.0,0.0,2015-06-20,34.0
47921,47922,2015,6,20,17,2,25.0,18.0,33.0,18.0,57.93,1007.0,27.0,NE,4.0,0.0,0.0,2015-06-20,21.5
47922,47923,2015,6,20,18,2,25.0,13.0,26.0,19.0,58.17,1007.0,28.0,NE,8.0,4.9,4.9,2015-06-20,19.0
47923,47924,2015,6,20,19,2,28.0,24.0,33.0,19.0,65.41,1008.0,26.0,NW,5.0,0.5,5.4,2015-06-20,26.0
47924,47925,2015,6,20,20,2,28.0,23.0,26.0,20.0,83.25,1009.0,23.0,NW,10.0,0.0,0.0,2015-06-20,25.5
47925,47926,2015,6,20,21,2,29.0,26.0,32.0,20.0,78.39,1009.0,24.0,NW,12.0,0.0,0.0,2015-06-20,27.5
47926,47927,2015,6,20,22,2,30.0,26.0,37.0,19.0,73.67,1010.0,24.0,NW,14.0,0.1,0.1,2015-06-20,28.0
47927,47928,2015,6,20,23,2,32.0,27.0,37.0,19.0,78.24,1011.0,23.0,NW,16.0,0.0,0.0,2015-06-20,29.5
47928,47929,2015,6,21,0,2,37.0,31.0,28.0,19.0,78.24,1011.0,23.0,cv,1.0,0.0,0.0,2015-06-21,34.0
47929,47930,2015,6,21,1,2,35.0,35.0,43.0,19.0,83.13,1010.0,22.0,cv,1.0,0.0,0.0,2015-06-21,35.0
47930,47931,2015,6,21,2,2,36.0,39.0,47.0,20.0,88.45,1010.0,22.0,cv,1.0,0.1,0.1,2015-06-21,37.5
47931,47932,2015,6,21,3,2,39.0,40.0,47.0,20.0,88.45,1010.0,22.0,cv,1.0,0.1,0.2,2015-06-21,39.5
47932,47933,2015,6,21,4,2,41.0,43.0,48.0,20.0,88.45,1009.0,22.0,cv,1.0,0.0,0.0,2015-06-21,42.0
47933,47934,2015,6,21,5,2,36.0,42.0,44.0,20.0,88.45,1009.0,22.0,cv,1.0,0.0,0.0,2015-06-21,39.0
47934,47935,2015,6,21,6,2,38.0,43.0,44.0,20.0,94.03,1009.0,21.0,cv,1.0,0.0,0.0,2015-06-21,40.5
47935,47936,2015,6,21,7,2,39.0,41.0,39.0,20.0,88.45,1009.0,22.0,SW,2.0,0.0,0.0,2015-06-21,40.0
47936,47937,2015,6,21,8,2,40.0,44.0,38.0,20.0,88.45,1009.0,22.0,SW,4.0,0.1,0.1,2015-06-21,42.0
47937,47938,2015,6,21,9,2,48.0,58.0,54.0,20.0,83.25,1009.0,23.0,cv,0.0,0.0,0.0,2015-06-21,53.0
47938,47939,2015,6,21,10,2,59.0,59.0,65.0,19.0,69.4,1009.0,25.0,cv,1.0,0.0,0.0,2015-06-21,59.0
47939,47940,2015,6,21,11,2,61.0,60.0,58.0,19.0,61.67,1008.0,27.0,cv,2.0,0.0,0.0,2015-06-21,60.5
47940,47941,2015,6,21,12,2,60.0,61.0,57.0,18.0,51.57,1008.0,29.0,cv,3.0,0.0,0.0,2015-06-21,60.5
47941,47942,2015,6,21,13,2,55.0,43.0,56.0,17.0,45.72,1007.0,30.0,cv,5.0,0.0,0.0,2015-06-21,49.0
47942,47943,2015,6,21,14,2,51.0,38.0,51.0,16.0,40.52,1006.0,31.0,cv,7.0,0.0,0.0,2015-06-21,44.5
47943,47944,2015,6,21,15,2,47.0,34.0,52.0,16.0,36.2,1006.0,33.0,cv,8.0,0.0,0.0,2015-06-21,40.5
47944,47945,2015,6,21,16,2,42.0,27.0,47.0,16.0,40.52,1005.0,31.0,SE,3.0,0.0,0.0,2015-06-21,34.5
47945,47946,2015,6,21,17,2,33.0,27.0,38.0,17.0,45.72,1005.0,30.0,SE,6.0,0.0,0.0,2015-06-21,30.0
47946,47947,2015,6,21,18,2,32.0,26.0,40.0,18.0,51.57,1004.0,29.0,cv,1.0,0.0,0.0,2015-06-21,29.0
47947,47948,2015,6,21,19,2,49.0,26.0,45.0,18.0,54.65,1005.0,28.0,cv,2.0,0.0,0.0,2015-06-21,37.5
47948,47949,2015,6,21,20,2,39.0,54.0,59.0,19.0,61.67,1005.0,27.0,cv,3.0,0.0,0.0,2015-06-21,46.5
47949,47950,2015,6,21,21,2,40.0,46.0,56.0,19.0,65.41,1006.0,26.0,NW,1.0,0.0,0.0,2015-06-21,43.0
47950,47951,2015,6,21,22,2,42.0,44.0,54.0,19.0,69.4,1006.0,25.0,cv,0.0,0.0,0.0,2015-06-21,43.0
47951,47952,2015,6,21,23,2,55.0,49.0,56.0,20.0,78.39,1006.0,24.0,cv,0.0,0.0,0.0,2015-06-21,52.0
47952,47953,2015,6,22,0,2,56.0,61.0,57.0,19.0,69.4,1006.0,25.0,cv,0.0,0.0,0.0,2015-06-22,58.5
47953,47954,2015,6,22,1,2,62.0,58.0,60.0,19.0,69.4,1005.0,25.0,cv,0.0,0.0,0.0,2015-06-22,60.0
47954,47955,2015,6,22,2,2,53.0,48.0,44.0,19.0,69.4,1005.0,25.0,cv,0.0,0.0,0.0,2015-06-22,50.5
47955,47956,2015,6,22,3,2,41.0,35.0,45.0,20.0,78.39,1005.0,24.0,SW,1.0,0.0,0.0,2015-06-22,38.0
47956,47957,2015,6,22,4,2,58.0,37.0,59.0,21.0,83.37,1004.0,24.0,SW,2.0,0.0,0.0,2015-06-22,47.5
47957,47958,2015,6,22,5,2,56.0,40.0,75.0,19.0,69.4,1004.0,25.0,cv,0.0,0.0,0.0,2015-06-22,48.0
47958,47959,2015,6,22,6,2,46.0,56.0,76.0,19.0,73.67,1004.0,24.0,cv,0.0,0.0,0.0,2015-06-22,51.0
47959,47960,2015,6,22,7,2,47.0,71.0,55.0,19.0,73.67,1004.0,24.0,NW,2.0,0.0,0.0,2015-06-22,59.0
47960,47961,2015,6,22,8,2,51.0,54.0,52.0,19.0,69.4,1005.0,25.0,NW,4.0,0.0,0.0,2015-06-22,52.5
47961,47962,2015,6,22,9,2,60.0,61.0,63.0,19.0,69.4,1005.0,25.0,NW,6.0,0.0,0.0,2015-06-22,60.5
47962,47963,2015,6,22,10,2,71.0,83.0,75.0,20.0,69.6,1004.0,26.0,NW,8.0,0.0,0.0,2015-06-22,77.0
47963,47964,2015,6,22,11,2,81.0,84.0,76.0,19.0,65.41,1004.0,26.0,NW,10.0,0.0,0.0,2015-06-22,82.5
47964,47965,2015,6,22,12,2,97.0,89.0,86.0,20.0,61.9,1003.0,28.0,NW,12.0,0.0,0.0,2015-06-22,93.0
47965,47966,2015,6,22,13,2,108.0,119.0,97.0,19.0,58.17,1003.0,28.0,NW,14.0,0.0,0.0,2015-06-22,113.5
47966,47967,2015,6,22,14,2,96.0,100.0,99.0,20.0,61.9,1002.0,28.0,cv,2.0,0.0,0.0,2015-06-22,98.0
47967,47968,2015,6,22,15,2,57.0,81.0,74.0,20.0,65.62,1001.0,27.0,NW,3.0,0.0,0.0,2015-06-22,69.0
47968,47969,2015,6,22,16,2,35.0,64.0,55.0,19.0,65.41,1001.0,26.0,NW,7.0,0.0,0.0,2015-06-22,49.5
47969,47970,2015,6,22,17,2,37.0,47.0,49.0,19.0,69.4,1000.0,25.0,NW,11.0,0.4,0.4,2015-06-22,42.0
47970,47971,2015,6,22,18,2,37.0,46.0,56.0,20.0,78.39,1001.0,24.0,NW,13.0,0.1,0.5,2015-06-22,41.5
47971,47972,2015,6,22,19,2,45.0,42.0,58.0,20.0,83.25,1001.0,23.0,NW,15.0,0.0,0.0,2015-06-22,43.5
47972,47973,2015,6,22,20,2,46.0,73.0,67.0,20.0,78.39,1001.0,24.0,NW,18.0,0.0,0.0,2015-06-22,59.5
47973,47974,2015,6,22,21,2,43.0,75.0,69.0,19.0,73.67,1001.0,24.0,NW,23.0,0.0,0.0,2015-06-22,59.0
47974,47975,2015,6,22,22,2,50.0,70.0,63.0,20.0,83.25,1002.0,23.0,NW,26.0,0.0,0.0,2015-06-22,60.0
47975,47976,2015,6,22,23,2,48.0,63.0,60.0,20.0,83.25,1002.0,23.0,NW,27.0,1.8,1.8,2015-06-22,55.5
47976,47977,2015,6,23,0,2,45.0,59.0,51.0,20.0,88.45,1002.0,22.0,cv,1.0,2.2,4.0,2015-06-23,52.0
47977,47978,2015,6,23,1,2,41.0,44.0,40.0,20.0,88.45,1001.0,22.0,NW,2.0,10.4,14.4,2015-06-23,42.5
47978,47979,2015,6,23,2,2,22.0,22.0,36.0,20.0,88.45,1001.0,22.0,NW,4.0,6.8,21.2,2015-06-23,22.0
47979,47980,2015,6,23,3,2,15.0,10.0,12.0,20.0,94.03,999.0,21.0,NW,6.0,0.2,21.4,2015-06-23,12.5
47980,47981,2015,6,23,4,2,22.0,8.0,21.0,20.0,94.03,999.0,21.0,cv,1.0,2.6,24.0,2015-06-23,15.0
47981,47982,2015,6,23,5,2,24.0,14.0,34.0,20.0,88.45,999.0,22.0,cv,2.0,1.4,25.4,2015-06-23,19.0
47982,47983,2015,6,23,6,2,27.0,18.0,27.0,20.0,88.45,999.0,22.0,cv,3.0,2.6,28.0,2015-06-23,22.5
47983,47984,2015,6,23,7,2,22.0,12.0,17.0,20.0,88.45,1000.0,22.0,cv,4.0,1.0,29.0,2015-06-23,17.0
47984,47985,2015,6,23,8,2,23.0,16.0,20.0,20.0,88.45,1000.0,22.0,cv,5.0,0.2,29.2,2015-06-23,19.5
47985,47986,2015,6,23,9,2,18.0,20.0,24.0,21.0,94.07,1000.0,22.0,cv,6.0,0.0,0.0,2015-06-23,19.0
47986,47987,2015,6,23,10,2,8.0,17.0,34.0,21.0,88.54,1001.0,23.0,cv,7.0,0.0,0.0,2015-06-23,12.5
47987,47988,2015,6,23,11,2,11.0,32.0,32.0,22.0,94.12,1001.0,23.0,cv,8.0,0.0,0.0,2015-06-23,21.5
47988,47989,2015,6,23,12,2,24.0,33.0,34.0,22.0,88.62,1001.0,24.0,NE,2.0,0.0,0.0,2015-06-23,28.5
47989,47990,2015,6,23,13,2,38.0,20.0,41.0,22.0,78.68,1001.0,26.0,NE,4.0,0.0,0.0,2015-06-23,29.0
47990,47991,2015,6,23,14,2,34.0,14.0,31.0,21.0,74.02,1000.0,26.0,NW,2.0,0.1,0.1,2015-06-23,24.0
47991,47992,2015,6,23,15,2,26.0,16.0,25.0,21.0,69.79,999.0,27.0,NE,2.0,0.0,0.0,2015-06-23,21.0
47992,47993,2015,6,23,16,2,24.0,16.0,32.0,21.0,69.79,999.0,27.0,NE,4.0,0.0,0.0,2015-06-23,20.0
47993,47994,2015,6,23,17,2,14.0,10.0,22.0,21.0,65.83,999.0,28.0,NE,8.0,0.0,0.0,2015-06-23,12.0
47994,47995,2015,6,23,18,2,11.0,10.0,31.0,21.0,65.83,999.0,28.0,NE,13.0,0.0,0.0,2015-06-23,10.5
47995,47996,2015,6,23,19,2,12.0,10.0,19.0,21.0,74.02,1000.0,26.0,NW,4.0,0.0,0.0,2015-06-23,11.0
47996,47997,2015,6,23,20,2,8.0,9.0,18.0,21.0,74.02,1001.0,26.0,NW,8.0,0.0,0.0,2015-06-23,8.5
47997,47998,2015,6,23,21,2,14.0,10.0,11.0,22.0,83.48,1002.0,25.0,NW,12.0,1.8,1.8,2015-06-23,12.0
47998,47999,2015,6,23,22,2,10.0,9.0,16.0,22.0,83.48,1001.0,25.0,NE,5.0,0.3,2.1,2015-06-23,9.5
47999,48000,2015,6,23,23,2,15.0,9.0,20.0,22.0,88.62,1003.0,24.0,NW,4.0,0.0,0.0,2015-06-23,12.0
48000,48001,2015,6,24,0,2,13.0,12.0,11.0,22.0,88.62,1003.0,24.0,cv,1.0,0.0,0.0,2015-06-24,12.5
48001,48002,2015,6,24,1,2,10.0,16.0,21.0,22.0,88.62,1002.0,24.0,NW,2.0,0.0,0.0,2015-06-24,13.0
48002,48003,2015,6,24,2,2,12.0,10.0,14.0,22.0,88.62,1002.0,24.0,NW,4.0,0.0,0.0,2015-06-24,11.0
48003,48004,2015,6,24,3,2,12.0,9.0,13.0,22.0,88.62,1002.0,24.0,cv,0.0,0.0,0.0,2015-06-24,10.5
48004,48005,2015,6,24,4,2,14.0,7.0,19.0,21.0,88.54,1001.0,23.0,cv,0.0,1.9,1.9,2015-06-24,10.5
48005,48006,2015,6,24,5,2,14.0,9.0,24.0,21.0,88.54,1001.0,23.0,cv,0.0,1.0,2.9,2015-06-24,11.5
48006,48007,2015,6,24,6,2,15.0,14.0,23.0,21.0,88.54,1002.0,23.0,cv,1.0,0.4,3.3,2015-06-24,14.5
48007,48008,2015,6,24,7,2,14.0,19.0,24.0,21.0,88.54,1002.0,23.0,NW,2.0,0.5,3.8,2015-06-24,16.5
48008,48009,2015,6,24,8,2,13.0,16.0,19.0,21.0,88.54,1002.0,23.0,NE,5.0,0.2,4.0,2015-06-24,14.5
48009,48010,2015,6,24,9,2,16.0,16.0,19.0,21.0,88.54,1003.0,23.0,cv,1.0,0.0,0.0,2015-06-24,16.0
48010,48011,2015,6,24,10,2,18.0,11.0,18.0,21.0,78.53,1002.0,25.0,NW,2.0,0.0,0.0,2015-06-24,14.5
48011,48012,2015,6,24,11,2,20.0,10.0,28.0,22.0,78.68,1002.0,26.0,NW,4.0,0.0,0.0,2015-06-24,15.0
48012,48013,2015,6,24,12,2,15.0,9.0,26.0,21.0,69.79,1002.0,27.0,cv,1.0,0.0,0.0,2015-06-24,12.0
48013,48014,2015,6,24,13,2,13.0,15.0,22.0,20.0,65.62,1002.0,27.0,NW,2.0,0.0,0.0,2015-06-24,14.0
48014,48015,2015,6,24,14,2,12.0,14.0,20.0,20.0,55.15,1001.0,30.0,NW,5.0,0.0,0.0,2015-06-24,13.0
48015,48016,2015,6,24,15,2,18.0,23.0,30.0,20.0,55.15,1000.0,30.0,NE,4.0,0.0,0.0,2015-06-24,20.5
48016,48017,2015,6,24,16,2,27.0,14.0,29.0,20.0,58.42,1000.0,29.0,NW,3.0,0.0,0.0,2015-06-24,20.5
48017,48018,2015,6,24,17,2,18.0,6.0,21.0,20.0,55.15,1000.0,30.0,NE,3.0,0.0,0.0,2015-06-24,12.0
48018,48019,2015,6,24,18,2,15.0,7.0,21.0,20.0,58.42,1000.0,29.0,NE,6.0,0.0,0.0,2015-06-24,11.0
48019,48020,2015,6,24,19,2,14.0,6.0,24.0,21.0,62.13,1001.0,29.0,cv,3.0,0.1,0.1,2015-06-24,10.0
48020,48021,2015,6,24,20,2,12.0,8.0,17.0,20.0,61.9,1002.0,28.0,NE,3.0,0.0,0.0,2015-06-24,10.0
48021,48022,2015,6,24,21,2,13.0,10.0,17.0,21.0,69.79,1003.0,27.0,NE,5.0,0.0,0.0,2015-06-24,11.5
48022,48023,2015,6,24,22,2,17.0,11.0,17.0,22.0,78.68,1002.0,26.0,SW,3.0,0.0,0.0,2015-06-24,14.0
48023,48024,2015,6,24,23,2,39.0,20.0,33.0,23.0,83.6,1003.0,26.0,cv,1.0,0.0,0.0,2015-06-24,29.5
48167,48168,2015,6,30,23,2,44.0,26.0,42.0,21.0,83.37,1006.0,24.0,SW,8.0,0.0,0.0,2015-06-30,35.0
48168,48169,2015,7,1,0,2,37.0,23.0,36.0,21.0,83.37,1007.0,24.0,SW,9.0,,,2015-07-01,30.0
48169,48170,2015,7,1,1,2,35.0,23.0,37.0,21.0,83.37,1006.0,24.0,SW,10.0,,,2015-07-01,29.0
48170,48171,2015,7,1,2,2,33.0,22.0,42.0,21.0,83.37,1006.0,24.0,cv,1.0,0.0,0.0,2015-07-01,27.5
48171,48172,2015,7,1,3,2,28.0,20.0,37.0,21.0,83.37,1005.0,24.0,SW,2.0,,,2015-07-01,24.0
48172,48173,2015,7,1,4,2,24.0,16.0,28.0,20.0,78.39,1004.0,24.0,SW,4.0,,,2015-07-01,20.0
48173,48174,2015,7,1,5,2,22.0,18.0,33.0,20.0,78.39,1004.0,24.0,cv,1.0,,,2015-07-01,20.0
48174,48175,2015,7,1,6,2,22.0,19.0,27.0,20.0,78.39,1005.0,24.0,SW,2.0,,,2015-07-01,20.5
48175,48176,2015,7,1,7,2,25.0,20.0,30.0,19.0,73.67,1005.0,24.0,SW,3.0,,,2015-07-01,22.5
48176,48177,2015,7,1,8,2,34.0,19.0,32.0,20.0,73.84,1005.0,25.0,cv,1.0,0.0,0.0,2015-07-01,26.5
48177,48178,2015,7,1,9,2,35.0,21.0,28.0,20.0,69.6,1005.0,26.0,cv,2.0,0.0,0.0,2015-07-01,28.0
48178,48179,2015,7,1,10,2,35.0,21.0,38.0,19.0,61.67,1005.0,27.0,cv,3.0,0.0,0.0,2015-07-01,28.0
48179,48180,2015,7,1,11,2,41.0,24.0,37.0,19.0,58.17,1005.0,28.0,cv,4.0,0.0,0.0,2015-07-01,32.5
48180,48181,2015,7,1,12,2,41.0,27.0,51.0,19.0,54.9,1005.0,29.0,cv,5.0,0.0,0.0,2015-07-01,34.0
48181,48182,2015,7,1,13,2,55.0,29.0,59.0,19.0,54.9,1005.0,29.0,SW,2.0,0.0,0.0,2015-07-01,42.0
48182,48183,2015,7,1,14,2,56.0,30.0,52.0,20.0,55.15,1004.0,30.0,SW,4.0,0.0,0.0,2015-07-01,43.0
48183,48184,2015,7,1,15,2,46.0,23.0,41.0,20.0,49.22,1003.0,32.0,SW,6.0,0.0,0.0,2015-07-01,34.5
48184,48185,2015,7,1,16,2,31.0,16.0,40.0,20.0,46.53,1003.0,33.0,cv,1.0,0.0,0.0,2015-07-01,23.5
48185,48186,2015,7,1,17,2,35.0,16.0,30.0,20.0,49.22,1002.0,32.0,cv,2.0,0.0,0.0,2015-07-01,25.5
48186,48187,2015,7,1,18,2,37.0,14.0,34.0,20.0,52.09,1002.0,31.0,SW,2.0,0.0,0.0,2015-07-01,25.5
48187,48188,2015,7,1,19,2,44.0,18.0,41.0,19.0,48.96,1002.0,31.0,SW,5.0,0.0,0.0,2015-07-01,31.0
48188,48189,2015,7,1,20,2,36.0,20.0,37.0,21.0,62.13,1003.0,29.0,SW,6.0,0.0,0.0,2015-07-01,28.0
48189,48190,2015,7,1,21,2,41.0,24.0,38.0,21.0,65.83,1003.0,28.0,SW,8.0,0.0,0.0,2015-07-01,32.5
48190,48191,2015,7,1,22,2,38.0,27.0,42.0,22.0,69.98,1003.0,28.0,cv,1.0,0.0,0.0,2015-07-01,32.5
48191,48192,2015,7,1,23,2,39.0,26.0,45.0,23.0,78.82,1004.0,27.0,cv,1.0,0.0,0.0,2015-07-01,32.5
48192,48193,2015,7,2,0,2,39.0,24.0,37.0,22.0,74.19,1004.0,27.0,cv,2.0,0.0,0.0,2015-07-02,31.5
48193,48194,2015,7,2,1,2,41.0,21.0,42.0,22.0,74.19,1003.0,27.0,SW,2.0,0.0,0.0,2015-07-02,31.0
48194,48195,2015,7,2,2,2,42.0,20.0,40.0,22.0,78.68,1003.0,26.0,cv,0.0,0.0,0.0,2015-07-02,31.0
48195,48196,2015,7,2,3,2,41.0,21.0,37.0,22.0,78.68,1002.0,26.0,cv,0.0,0.0,0.0,2015-07-02,31.0
48196,48197,2015,7,2,4,2,41.0,21.0,40.0,22.0,83.48,1002.0,25.0,cv,0.0,0.0,0.0,2015-07-02,31.0
48197,48198,2015,7,2,5,2,40.0,19.0,40.0,22.0,83.48,1002.0,25.0,cv,0.0,0.0,0.0,2015-07-02,29.5
48198,48199,2015,7,2,6,2,36.0,18.0,40.0,22.0,83.48,1003.0,25.0,cv,0.0,0.0,0.0,2015-07-02,27.0
48199,48200,2015,7,2,7,2,38.0,22.0,40.0,22.0,83.48,1003.0,25.0,cv,0.0,0.0,0.0,2015-07-02,30.0
48200,48201,2015,7,2,8,2,54.0,24.0,43.0,21.0,74.02,1004.0,26.0,cv,1.0,0.0,0.0,2015-07-02,39.0
48201,48202,2015,7,2,9,2,60.0,28.0,53.0,23.0,83.6,1004.0,26.0,SW,1.0,0.0,0.0,2015-07-02,44.0
48202,48203,2015,7,2,10,2,70.0,37.0,74.0,23.0,78.82,1005.0,27.0,SW,2.0,0.0,0.0,2015-07-02,53.5
48203,48204,2015,7,2,11,2,83.0,53.0,82.0,23.0,74.35,1005.0,28.0,cv,0.0,0.0,0.0,2015-07-02,68.0
48204,48205,2015,7,2,12,2,85.0,123.0,89.0,23.0,78.82,1005.0,27.0,cv,1.0,0.0,0.0,2015-07-02,104.0
48205,48206,2015,7,2,13,2,131.0,128.0,119.0,22.0,69.98,1005.0,28.0,NE,2.0,0.1,0.1,2015-07-02,129.5
48206,48207,2015,7,2,14,2,55.0,62.0,74.0,22.0,69.98,1005.0,28.0,NE,5.0,0.0,0.0,2015-07-02,58.5
48207,48208,2015,7,2,15,2,34.0,33.0,45.0,22.0,69.98,1004.0,28.0,NE,7.0,0.0,0.0,2015-07-02,33.5
48208,48209,2015,7,2,16,2,43.0,40.0,51.0,19.0,58.17,1004.0,28.0,NE,11.0,0.0,0.0,2015-07-02,41.5
48209,48210,2015,7,2,17,2,43.0,31.0,46.0,20.0,69.6,1003.0,26.0,cv,1.0,0.0,0.0,2015-07-02,37.0
