,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
44174,44175,2015,1,15,14,4,442.0,502.0,460.0,441.0,-5.0,69.0,1027.0,0.0,cv,0.89,0.0,0.0,2015-01-15,468.0
44175,44176,2015,1,15,15,4,374.0,509.0,483.0,466.0,-5.0,69.0,1027.0,0.0,SE,1.79,0.0,0.0,2015-01-15,455.33
44176,44177,2015,1,15,16,4,383.0,561.0,465.0,475.0,-7.0,59.0,1026.0,0.0,SE,3.58,0.0,0.0,2015-01-15,469.67
44177,44178,2015,1,15,17,4,370.0,541.0,426.0,475.0,-6.0,68.0,1026.0,-1.0,cv,0.89,0.0,0.0,2015-01-15,445.67
44178,44179,2015,1,15,18,4,413.0,489.0,450.0,433.0,-5.0,74.0,1026.0,-1.0,SE,1.79,0.0,0.0,2015-01-15,450.67
44179,44180,2015,1,15,19,4,408.0,481.0,428.0,423.0,-5.0,74.0,1026.0,-1.0,SE,2.68,0.0,0.0,2015-01-15,439.0
44180,44181,2015,1,15,20,4,392.0,511.0,450.0,447.0,-6.0,85.0,1026.0,-4.0,SE,3.57,0.0,0.0,2015-01-15,451.0
44181,44182,2015,1,15,21,4,409.0,525.0,428.0,461.0,-6.0,85.0,1026.0,-4.0,NE,0.89,0.0,0.0,2015-01-15,454.0
44182,44183,2015,1,15,22,4,449.0,543.0,460.0,470.0,-7.0,85.0,1025.0,-5.0,SE,0.89,0.0,0.0,2015-01-15,484.0
44183,44184,2015,1,15,23,4,451.0,521.0,497.0,483.0,-6.0,92.0,1025.0,-5.0,SE,1.78,0.0,0.0,2015-01-15,489.67
44184,44185,2015,1,16,0,4,442.0,533.0,512.0,484.0,-7.0,92.0,1025.0,-6.0,cv,0.89,0.0,0.0,2015-01-16,495.67
44185,44186,2015,1,16,1,4,438.0,521.0,513.0,502.0,-6.0,92.0,1025.0,-5.0,cv,1.78,0.0,0.0,2015-01-16,490.67
44186,44187,2015,1,16,2,4,427.0,530.0,501.0,490.0,-7.0,92.0,1025.0,-6.0,cv,2.67,0.0,0.0,2015-01-16,486.0
44187,44188,2015,1,16,3,4,257.0,522.0,490.0,355.0,-5.0,100.0,1025.0,-5.0,SE,1.79,0.0,0.0,2015-01-16,423.0
44188,44189,2015,1,16,4,4,68.0,186.0,149.0,31.0,-6.0,100.0,1025.0,-6.0,cv,0.89,0.0,0.0,2015-01-16,134.33
44189,44190,2015,1,16,5,4,9.0,6.0,14.0,11.0,-8.0,92.0,1025.0,-7.0,NW,1.79,0.0,0.0,2015-01-16,9.67
44190,44191,2015,1,16,6,4,3.0,3.0,13.0,9.0,-8.0,92.0,1025.0,-7.0,NW,3.58,0.0,0.0,2015-01-16,6.33
44191,44192,2015,1,16,7,4,9.0,8.0,14.0,14.0,-10.0,79.0,1026.0,-7.0,SE,1.79,0.0,0.0,2015-01-16,10.33
44192,44193,2015,1,16,8,4,6.0,8.0,18.0,22.0,-13.0,36.0,1027.0,0.0,NW,8.94,0.0,0.0,2015-01-16,10.67
44193,44194,2015,1,16,9,4,12.0,3.0,11.0,17.0,-17.0,24.0,1028.0,1.0,NW,20.12,0.0,0.0,2015-01-16,8.67
44194,44195,2015,1,16,10,4,13.0,3.0,10.0,16.0,-18.0,22.0,1029.0,1.0,NW,32.19,0.0,0.0,2015-01-16,8.67
44195,44196,2015,1,16,11,4,10.0,3.0,18.0,21.0,-18.0,22.0,1030.0,1.0,NW,46.05,0.0,0.0,2015-01-16,10.33
44196,44197,2015,1,16,12,4,6.0,3.0,16.0,16.0,-18.0,19.0,1030.0,3.0,NW,57.23,0.0,0.0,2015-01-16,8.33
44197,44198,2015,1,16,13,4,11.0,3.0,11.0,13.0,-19.0,18.0,1029.0,3.0,NW,68.41,0.0,0.0,2015-01-16,8.33
44198,44199,2015,1,16,14,4,7.0,3.0,10.0,16.0,-19.0,16.0,1029.0,4.0,NW,78.24,0.0,0.0,2015-01-16,6.67
44199,44200,2015,1,16,15,4,5.0,3.0,8.0,13.0,-19.0,16.0,1030.0,4.0,NW,87.18,0.0,0.0,2015-01-16,5.33
44200,44201,2015,1,16,16,4,5.0,3.0,8.0,13.0,-18.0,19.0,1030.0,3.0,NW,97.01,0.0,0.0,2015-01-16,5.33
44201,44202,2015,1,16,17,4,8.0,3.0,8.0,12.0,-19.0,19.0,1031.0,2.0,NW,106.84,0.0,0.0,2015-01-16,6.33
44202,44203,2015,1,16,18,4,8.0,3.0,11.0,10.0,-18.0,22.0,1032.0,1.0,NW,114.89,0.0,0.0,2015-01-16,7.33
44203,44204,2015,1,16,19,4,8.0,3.0,14.0,14.0,-17.0,26.0,1034.0,0.0,NW,122.04,0.0,0.0,2015-01-16,8.33
44204,44205,2015,1,16,20,4,8.0,3.0,14.0,15.0,-16.0,30.0,1035.0,-1.0,NW,130.09,0.0,0.0,2015-01-16,8.33
44205,44206,2015,1,16,21,4,9.0,3.0,9.0,11.0,-16.0,33.0,1035.0,-2.0,NW,134.11,0.0,0.0,2015-01-16,7.0
44206,44207,2015,1,16,22,4,10.0,3.0,11.0,9.0,-17.0,33.0,1036.0,-3.0,NW,139.03,0.0,0.0,2015-01-16,8.0
44207,44208,2015,1,16,23,4,12.0,3.0,11.0,10.0,-16.0,35.0,1036.0,-3.0,NW,144.84,0.0,0.0,2015-01-16,8.67
44208,44209,2015,1,17,0,4,12.0,3.0,13.0,14.0,-17.0,38.0,1036.0,-5.0,cv,0.89,0.0,0.0,2015-01-17,9.33
44209,44210,2015,1,17,1,4,11.0,10.0,20.0,24.0,-17.0,41.0,1035.0,-6.0,NW,4.02,0.0,0.0,2015-01-17,13.67
44210,44211,2015,1,17,2,4,14.0,4.0,15.0,14.0,-17.0,41.0,1035.0,-6.0,NE,4.92,0.0,0.0,2015-01-17,11.0
44211,44212,2015,1,17,3,4,11.0,3.0,15.0,11.0,-17.0,38.0,1036.0,-5.0,NW,4.02,0.0,0.0,2015-01-17,9.67
44212,44213,2015,1,17,4,4,8.0,3.0,9.0,10.0,-17.0,38.0,1035.0,-5.0,NE,5.81,0.0,0.0,2015-01-17,6.67
44213,44214,2015,1,17,5,4,10.0,5.0,11.0,16.0,-17.0,41.0,1034.0,-6.0,NE,7.6,0.0,0.0,2015-01-17,8.67
44214,44215,2015,1,17,6,4,8.0,6.0,14.0,13.0,-17.0,41.0,1034.0,-6.0,NE,10.73,0.0,0.0,2015-01-17,9.33
44215,44216,2015,1,17,7,4,10.0,15.0,12.0,15.0,-17.0,41.0,1035.0,-6.0,NE,13.86,0.0,0.0,2015-01-17,12.33
44216,44217,2015,1,17,8,4,9.0,3.0,16.0,14.0,-17.0,41.0,1035.0,-6.0,NW,1.79,0.0,0.0,2015-01-17,9.33
44217,44218,2015,1,17,9,4,7.0,3.0,14.0,25.0,-17.0,35.0,1035.0,-4.0,NW,4.92,0.0,0.0,2015-01-17,8.0
44218,44219,2015,1,17,10,4,19.0,3.0,18.0,20.0,-16.0,35.0,1035.0,-3.0,NW,8.05,0.0,0.0,2015-01-17,13.33
44219,44220,2015,1,17,11,4,64.0,26.0,68.0,69.0,-16.0,30.0,1035.0,-1.0,NW,9.84,0.0,0.0,2015-01-17,52.67
44220,44221,2015,1,17,12,4,85.0,67.0,93.0,82.0,-15.0,31.0,1033.0,0.0,cv,0.89,0.0,0.0,2015-01-17,81.67
44221,44222,2015,1,17,13,4,89.0,74.0,90.0,89.0,-16.0,26.0,1031.0,1.0,cv,2.68,0.0,0.0,2015-01-17,84.33
44222,44223,2015,1,17,14,4,88.0,71.0,91.0,89.0,-16.0,24.0,1030.0,2.0,cv,4.47,0.0,0.0,2015-01-17,83.33
44223,44224,2015,1,17,15,4,104.0,79.0,101.0,98.0,-16.0,23.0,1030.0,3.0,SE,3.13,0.0,0.0,2015-01-17,94.67
44224,44225,2015,1,17,16,4,124.0,98.0,119.0,117.0,-15.0,27.0,1029.0,2.0,SE,4.92,0.0,0.0,2015-01-17,113.67
44225,44226,2015,1,17,17,4,127.0,116.0,130.0,122.0,-15.0,27.0,1028.0,2.0,SE,6.71,0.0,0.0,2015-01-17,124.33
44226,44227,2015,1,17,18,4,131.0,119.0,131.0,126.0,-14.0,39.0,1028.0,-2.0,SE,7.6,0.0,0.0,2015-01-17,127.0
44227,44228,2015,1,17,19,4,157.0,135.0,144.0,149.0,-13.0,45.0,1028.0,-3.0,NE,0.89,0.0,0.0,2015-01-17,145.33
44232,44233,2015,1,18,0,4,163.0,242.0,236.0,177.0,-13.0,42.0,1025.0,-2.0,NE,1.79,0.0,0.0,2015-01-18,213.67
44248,44249,2015,1,18,16,4,8.0,3.0,17.0,10.0,-16.0,20.0,1019.0,5.0,NW,51.42,0.0,0.0,2015-01-18,9.33
44249,44250,2015,1,18,17,4,9.0,3.0,10.0,16.0,-16.0,21.0,1019.0,4.0,NW,60.36,0.0,0.0,2015-01-18,7.33
44250,44251,2015,1,18,18,4,9.0,3.0,14.0,19.0,-16.0,21.0,1020.0,4.0,NW,68.41,0.0,0.0,2015-01-18,8.67
44251,44252,2015,1,18,19,4,10.0,3.0,13.0,15.0,-16.0,23.0,1021.0,3.0,NW,75.56,0.0,0.0,2015-01-18,8.67
44252,44253,2015,1,18,20,4,6.0,3.0,11.0,12.0,-16.0,24.0,1022.0,2.0,NW,81.37,0.0,0.0,2015-01-18,6.67
44253,44254,2015,1,18,21,4,5.0,3.0,11.0,19.0,-16.0,24.0,1022.0,2.0,NW,89.42,0.0,0.0,2015-01-18,6.33
44254,44255,2015,1,18,22,4,4.0,3.0,12.0,13.0,-16.0,26.0,1023.0,1.0,NW,97.47,0.0,0.0,2015-01-18,6.33
44255,44256,2015,1,18,23,4,4.0,3.0,12.0,12.0,-14.0,33.0,1023.0,0.0,SE,1.79,0.0,0.0,2015-01-18,6.33
44256,44257,2015,1,19,0,4,6.0,3.0,8.0,8.0,-15.0,33.0,1024.0,-1.0,NW,1.79,0.0,0.0,2015-01-19,5.67
44257,44258,2015,1,19,1,4,3.0,3.0,9.0,6.0,-14.0,36.0,1024.0,-1.0,NW,3.58,0.0,0.0,2015-01-19,5.0
44258,44259,2015,1,19,2,4,4.0,23.0,10.0,15.0,-14.0,36.0,1025.0,-1.0,NW,6.71,0.0,0.0,2015-01-19,12.33
44259,44260,2015,1,19,3,4,11.0,36.0,20.0,26.0,-14.0,45.0,1025.0,-4.0,cv,0.89,0.0,0.0,2015-01-19,22.33
44260,44261,2015,1,19,4,4,12.0,40.0,19.0,19.0,-14.0,45.0,1025.0,-4.0,cv,1.78,0.0,0.0,2015-01-19,23.67
44261,44262,2015,1,19,5,4,12.0,53.0,18.0,20.0,-14.0,53.0,1026.0,-6.0,cv,2.67,0.0,0.0,2015-01-19,27.67
44262,44263,2015,1,19,6,4,10.0,52.0,28.0,40.0,-15.0,61.0,1026.0,-9.0,NE,1.79,0.0,0.0,2015-01-19,30.0
44263,44264,2015,1,19,7,4,19.0,49.0,41.0,41.0,-15.0,45.0,1027.0,-5.0,cv,0.89,0.0,0.0,2015-01-19,36.33
44264,44265,2015,1,19,8,4,32.0,92.0,55.0,53.0,-15.0,48.0,1027.0,-6.0,NW,0.89,0.0,0.0,2015-01-19,59.67
44265,44266,2015,1,19,9,4,44.0,60.0,66.0,39.0,-14.0,39.0,1028.0,-2.0,NW,2.68,0.0,0.0,2015-01-19,56.67
44266,44267,2015,1,19,10,4,36.0,45.0,58.0,43.0,-16.0,26.0,1028.0,1.0,cv,0.89,0.0,0.0,2015-01-19,46.33
44267,44268,2015,1,19,11,4,52.0,51.0,53.0,56.0,-16.0,23.0,1028.0,3.0,NW,1.79,0.0,0.0,2015-01-19,52.0
44268,44269,2015,1,19,12,4,51.0,60.0,69.0,64.0,-16.0,21.0,1027.0,4.0,cv,0.89,0.0,0.0,2015-01-19,60.0
44269,44270,2015,1,19,13,4,48.0,45.0,66.0,50.0,-15.0,21.0,1026.0,5.0,SE,1.79,0.0,0.0,2015-01-19,53.0
44272,44273,2015,1,19,16,4,61.0,34.0,63.0,69.0,-15.0,20.0,1024.0,6.0,SE,12.96,0.0,0.0,2015-01-19,52.67
44273,44274,2015,1,19,17,4,54.0,84.0,75.0,83.0,-15.0,23.0,1024.0,4.0,SE,14.75,0.0,0.0,2015-01-19,71.0
44274,44275,2015,1,19,18,4,81.0,97.0,87.0,88.0,-15.0,29.0,1024.0,1.0,SE,15.64,0.0,0.0,2015-01-19,88.33
44275,44276,2015,1,19,19,4,88.0,109.0,88.0,92.0,-14.0,31.0,1024.0,1.0,SE,17.43,0.0,0.0,2015-01-19,95.0
44276,44277,2015,1,19,20,4,88.0,86.0,84.0,80.0,-13.0,34.0,1024.0,1.0,SE,19.22,0.0,0.0,2015-01-19,86.0
44277,44278,2015,1,19,21,4,71.0,74.0,69.0,61.0,-10.0,50.0,1025.0,-1.0,cv,0.89,0.0,0.0,2015-01-19,71.33
44278,44279,2015,1,19,22,4,54.0,68.0,59.0,63.0,-11.0,46.0,1025.0,-1.0,SE,1.79,0.0,0.0,2015-01-19,60.33
44279,44280,2015,1,19,23,4,54.0,95.0,83.0,90.0,-11.0,53.0,1025.0,-3.0,cv,0.89,0.0,0.0,2015-01-19,77.33
44280,44281,2015,1,20,0,4,70.0,104.0,98.0,91.0,-10.0,58.0,1025.0,-3.0,cv,1.78,0.0,0.0,2015-01-20,90.67
44281,44282,2015,1,20,1,4,76.0,94.0,83.0,75.0,-11.0,67.0,1025.0,-6.0,NW,0.89,0.0,0.0,2015-01-20,84.33
44282,44283,2015,1,20,2,4,73.0,95.0,81.0,79.0,-11.0,73.0,1024.0,-7.0,NW,1.78,0.0,0.0,2015-01-20,83.0
44283,44284,2015,1,20,3,4,74.0,110.0,89.0,78.0,-10.0,79.0,1024.0,-7.0,cv,0.45,0.0,0.0,2015-01-20,91.0
44284,44285,2015,1,20,4,4,70.0,104.0,81.0,73.0,-12.0,67.0,1023.0,-7.0,NW,0.89,0.0,0.0,2015-01-20,85.0
44285,44286,2015,1,20,5,4,72.0,88.0,74.0,78.0,-12.0,62.0,1023.0,-6.0,NW,2.68,0.0,0.0,2015-01-20,78.0
44286,44287,2015,1,20,6,4,76.0,89.0,71.0,80.0,-13.0,72.0,1023.0,-9.0,NW,4.47,0.0,0.0,2015-01-20,78.67
44287,44288,2015,1,20,7,4,72.0,90.0,72.0,86.0,-12.0,72.0,1023.0,-8.0,NW,7.6,0.0,0.0,2015-01-20,78.0
44288,44289,2015,1,20,8,4,74.0,127.0,77.0,85.0,-11.0,67.0,1023.0,-6.0,NW,9.39,0.0,0.0,2015-01-20,92.67
44289,44290,2015,1,20,9,4,76.0,135.0,87.0,97.0,-10.0,58.0,1023.0,-3.0,NW,12.52,0.0,0.0,2015-01-20,99.33
44290,44291,2015,1,20,10,4,84.0,99.0,100.0,99.0,-10.0,46.0,1024.0,0.0,NW,16.54,0.0,0.0,2015-01-20,94.33
44291,44292,2015,1,20,11,4,83.0,92.0,92.0,92.0,-11.0,37.0,1023.0,2.0,NW,19.67,0.0,0.0,2015-01-20,89.0
44292,44293,2015,1,20,12,4,69.0,77.0,76.0,70.0,-9.0,40.0,1022.0,3.0,NW,23.69,0.0,0.0,2015-01-20,74.0
44293,44294,2015,1,20,13,4,74.0,88.0,81.0,82.0,-9.0,38.0,1021.0,4.0,NW,25.48,0.0,0.0,2015-01-20,81.0
44294,44295,2015,1,20,14,4,81.0,93.0,87.0,88.0,-9.0,35.0,1020.0,5.0,cv,1.79,0.0,0.0,2015-01-20,87.0
44295,44296,2015,1,20,15,4,86.0,98.0,89.0,92.0,-9.0,38.0,1020.0,4.0,cv,2.68,0.0,0.0,2015-01-20,91.0
44296,44297,2015,1,20,16,4,89.0,102.0,91.0,94.0,-9.0,38.0,1020.0,4.0,SE,1.79,0.0,0.0,2015-01-20,94.0
44297,44298,2015,1,20,17,4,91.0,107.0,91.0,102.0,-9.0,40.0,1021.0,3.0,cv,0.89,0.0,0.0,2015-01-20,96.33
44298,44299,2015,1,20,18,4,107.0,115.0,102.0,103.0,-9.0,43.0,1022.0,2.0,cv,1.78,0.0,0.0,2015-01-20,108.0
44299,44300,2015,1,20,19,4,106.0,126.0,114.0,123.0,-9.0,43.0,1022.0,2.0,cv,2.67,0.0,0.0,2015-01-20,115.33
44300,44301,2015,1,20,20,4,108.0,151.0,122.0,132.0,-9.0,58.0,1023.0,-2.0,cv,3.12,0.0,0.0,2015-01-20,127.0
44301,44302,2015,1,20,21,4,111.0,154.0,118.0,127.0,-8.0,58.0,1023.0,-1.0,cv,4.01,0.0,0.0,2015-01-20,127.67
44302,44303,2015,1,20,22,4,92.0,154.0,86.0,72.0,-11.0,53.0,1024.0,-3.0,cv,4.9,0.0,0.0,2015-01-20,110.67
44303,44304,2015,1,20,23,4,41.0,60.0,47.0,38.0,-10.0,67.0,1024.0,-5.0,NW,3.13,0.0,0.0,2015-01-20,49.33
44304,44305,2015,1,21,0,4,9.0,11.0,17.0,8.0,-10.0,58.0,1025.0,-3.0,NW,6.26,0.0,0.0,2015-01-21,12.33
44305,44306,2015,1,21,1,4,9.0,7.0,12.0,10.0,-9.0,63.0,1025.0,-3.0,NW,10.28,0.0,0.0,2015-01-21,9.33
44306,44307,2015,1,21,2,4,7.0,7.0,9.0,11.0,-11.0,58.0,1026.0,-4.0,NW,13.41,0.0,0.0,2015-01-21,7.67
44307,44308,2015,1,21,3,4,12.0,10.0,13.0,9.0,-10.0,58.0,1026.0,-3.0,NW,17.43,0.0,0.0,2015-01-21,11.67
44308,44309,2015,1,21,4,4,9.0,8.0,12.0,8.0,-11.0,62.0,1026.0,-5.0,NW,20.56,0.0,0.0,2015-01-21,9.67
44309,44310,2015,1,21,5,4,7.0,7.0,12.0,8.0,-11.0,58.0,1027.0,-4.0,NE,3.13,0.0,0.0,2015-01-21,8.67
44310,44311,2015,1,21,6,4,9.0,9.0,11.0,11.0,-11.0,58.0,1028.0,-4.0,NW,1.79,0.0,0.0,2015-01-21,9.67
44311,44312,2015,1,21,7,4,6.0,7.0,12.0,13.0,-11.0,58.0,1029.0,-4.0,NW,5.81,0.0,0.0,2015-01-21,8.33
44312,44313,2015,1,21,8,4,9.0,6.0,12.0,15.0,-11.0,58.0,1029.0,-4.0,NW,9.83,0.0,0.0,2015-01-21,9.0
44313,44314,2015,1,21,9,4,13.0,7.0,17.0,15.0,-12.0,37.0,1030.0,1.0,NW,13.85,0.0,0.0,2015-01-21,12.33
44314,44315,2015,1,21,10,4,11.0,5.0,15.0,11.0,-13.0,29.0,1030.0,3.0,NW,17.87,0.0,0.0,2015-01-21,10.33
44315,44316,2015,1,21,11,4,16.0,3.0,14.0,10.0,-15.0,21.0,1030.0,5.0,NW,23.68,0.0,0.0,2015-01-21,11.0
44316,44317,2015,1,21,12,4,12.0,5.0,9.0,15.0,-16.0,18.0,1029.0,6.0,NW,28.6,0.0,0.0,2015-01-21,8.67
44317,44318,2015,1,21,13,4,9.0,3.0,9.0,11.0,-19.0,14.0,1028.0,6.0,NE,4.92,0.0,0.0,2015-01-21,7.0
44318,44319,2015,1,21,14,4,8.0,3.0,9.0,13.0,-20.0,13.0,1027.0,6.0,NW,4.92,0.0,0.0,2015-01-21,6.67
44319,44320,2015,1,21,15,4,9.0,3.0,7.0,11.0,-19.0,13.0,1027.0,7.0,NW,8.05,0.0,0.0,2015-01-21,6.33
44320,44321,2015,1,21,16,4,10.0,3.0,15.0,12.0,-17.0,17.0,1027.0,6.0,NW,11.18,0.0,0.0,2015-01-21,9.33
44321,44322,2015,1,21,17,4,10.0,3.0,11.0,18.0,-19.0,18.0,1028.0,3.0,NW,14.31,0.0,0.0,2015-01-21,8.0
44322,44323,2015,1,21,18,4,16.0,6.0,13.0,20.0,-16.0,21.0,1028.0,4.0,NW,18.33,0.0,0.0,2015-01-21,11.67
44323,44324,2015,1,21,19,4,28.0,12.0,18.0,33.0,-16.0,24.0,1028.0,2.0,NW,22.35,0.0,0.0,2015-01-21,19.33
44324,44325,2015,1,21,20,4,33.0,18.0,24.0,34.0,-15.0,27.0,1028.0,2.0,NW,25.48,0.0,0.0,2015-01-21,25.0
44325,44326,2015,1,21,21,4,28.0,30.0,27.0,42.0,-14.0,36.0,1028.0,-1.0,cv,0.89,0.0,0.0,2015-01-21,28.33
44326,44327,2015,1,21,22,4,30.0,40.0,26.0,26.0,-13.0,42.0,1028.0,-2.0,cv,1.78,0.0,0.0,2015-01-21,32.0
44327,44328,2015,1,21,23,4,31.0,30.0,32.0,31.0,-12.0,49.0,1028.0,-3.0,cv,2.67,0.0,0.0,2015-01-21,31.0
44328,44329,2015,1,22,0,4,33.0,33.0,32.0,36.0,-13.0,42.0,1028.0,-2.0,cv,3.56,0.0,0.0,2015-01-22,32.67
44329,44330,2015,1,22,1,4,56.0,86.0,59.0,44.0,-14.0,45.0,1028.0,-4.0,NW,1.79,0.0,0.0,2015-01-22,67.0
44330,44331,2015,1,22,2,4,52.0,70.0,56.0,26.0,-14.0,49.0,1028.0,-5.0,cv,0.89,0.0,0.0,2015-01-22,59.33
44331,44332,2015,1,22,3,4,26.0,47.0,41.0,35.0,-14.0,53.0,1027.0,-6.0,NE,0.89,0.0,0.0,2015-01-22,38.0
44332,44333,2015,1,22,4,4,31.0,38.0,35.0,41.0,-15.0,57.0,1027.0,-8.0,cv,0.45,0.0,0.0,2015-01-22,34.67
44333,44334,2015,1,22,5,4,31.0,48.0,42.0,35.0,-15.0,57.0,1027.0,-8.0,cv,0.9,0.0,0.0,2015-01-22,40.33
44334,44335,2015,1,22,6,4,27.0,49.0,39.0,40.0,-15.0,66.0,1027.0,-10.0,NW,1.79,0.0,0.0,2015-01-22,38.33
44335,44336,2015,1,22,7,4,41.0,63.0,64.0,64.0,-15.0,66.0,1027.0,-10.0,cv,0.45,0.0,0.0,2015-01-22,56.0
44336,44337,2015,1,22,8,4,57.0,104.0,91.0,99.0,-14.0,67.0,1027.0,-9.0,NE,0.89,0.0,0.0,2015-01-22,84.0
44337,44338,2015,1,22,9,4,84.0,170.0,150.0,163.0,-11.0,62.0,1027.0,-5.0,NE,1.78,0.0,0.0,2015-01-22,134.67
44340,44341,2015,1,22,12,4,106.0,151.0,167.0,143.0,-11.0,40.0,1025.0,1.0,NE,1.79,0.0,0.0,2015-01-22,141.33
44341,44342,2015,1,22,13,4,159.0,150.0,146.0,145.0,-11.0,34.0,1024.0,3.0,cv,0.89,0.0,0.0,2015-01-22,151.67
44342,44343,2015,1,22,14,4,135.0,164.0,145.0,133.0,-12.0,30.0,1023.0,4.0,SE,1.79,0.0,0.0,2015-01-22,148.0
44343,44344,2015,1,22,15,4,115.0,100.0,109.0,101.0,-11.0,32.0,1022.0,4.0,SE,3.58,0.0,0.0,2015-01-22,108.0
44344,44345,2015,1,22,16,4,173.0,157.0,161.0,160.0,-11.0,32.0,1022.0,4.0,SE,5.37,0.0,0.0,2015-01-22,163.67
44345,44346,2015,1,22,17,4,257.0,226.0,240.0,228.0,-11.0,37.0,1021.0,2.0,SE,7.16,0.0,0.0,2015-01-22,241.0
44346,44347,2015,1,22,18,4,219.0,198.0,196.0,179.0,-11.0,43.0,1021.0,0.0,SE,8.95,0.0,0.0,2015-01-22,204.33
44347,44348,2015,1,22,19,4,208.0,192.0,190.0,178.0,-11.0,46.0,1022.0,-1.0,SE,9.84,0.0,0.0,2015-01-22,196.67
44348,44349,2015,1,22,20,4,203.0,190.0,184.0,171.0,-10.0,54.0,1022.0,-2.0,cv,0.89,0.0,0.0,2015-01-22,192.33
44349,44350,2015,1,22,21,4,208.0,183.0,174.0,167.0,-10.0,58.0,1021.0,-3.0,SE,0.89,0.0,0.0,2015-01-22,188.33
44350,44351,2015,1,22,22,4,210.0,187.0,175.0,168.0,-9.0,63.0,1021.0,-3.0,SE,1.78,0.0,0.0,2015-01-22,190.67
44351,44352,2015,1,22,23,4,202.0,227.0,174.0,235.0,-9.0,63.0,1021.0,-3.0,SE,3.57,0.0,0.0,2015-01-22,201.0
44352,44353,2015,1,23,0,4,243.0,286.0,221.0,300.0,-10.0,58.0,1020.0,-3.0,cv,0.89,0.0,0.0,2015-01-23,250.0
44353,44354,2015,1,23,1,4,286.0,353.0,289.0,292.0,-10.0,67.0,1020.0,-5.0,NE,0.89,0.0,0.0,2015-01-23,309.33
44354,44355,2015,1,23,2,4,265.0,321.0,293.0,253.0,-11.0,73.0,1020.0,-7.0,cv,0.89,0.0,0.0,2015-01-23,293.0
44355,44356,2015,1,23,3,4,260.0,294.0,253.0,217.0,-10.0,73.0,1019.0,-6.0,cv,1.34,0.0,0.0,2015-01-23,269.0
44356,44357,2015,1,23,4,4,239.0,278.0,207.0,196.0,-11.0,67.0,1019.0,-6.0,NW,1.79,0.0,0.0,2015-01-23,241.33
44357,44358,2015,1,23,5,4,207.0,266.0,211.0,188.0,-12.0,67.0,1019.0,-7.0,NW,4.92,0.0,0.0,2015-01-23,228.0
44358,44359,2015,1,23,6,4,200.0,240.0,212.0,190.0,-11.0,73.0,1019.0,-7.0,cv,0.45,0.0,0.0,2015-01-23,217.33
44359,44360,2015,1,23,7,4,197.0,235.0,191.0,201.0,-13.0,72.0,1019.0,-9.0,NW,0.89,0.0,0.0,2015-01-23,207.67
44360,44361,2015,1,23,8,4,192.0,255.0,204.0,193.0,-11.0,78.0,1019.0,-8.0,cv,0.89,0.0,0.0,2015-01-23,217.0
44361,44362,2015,1,23,9,4,194.0,238.0,218.0,193.0,-10.0,62.0,1019.0,-4.0,NW,1.79,0.0,0.0,2015-01-23,216.67
44362,44363,2015,1,23,10,4,209.0,208.0,201.0,186.0,-9.0,54.0,1019.0,-1.0,NW,4.92,0.0,0.0,2015-01-23,206.0
44363,44364,2015,1,23,11,4,216.0,292.0,204.0,198.0,-10.0,43.0,1019.0,1.0,NW,6.71,0.0,0.0,2015-01-23,237.33
44364,44365,2015,1,23,12,4,214.0,212.0,207.0,194.0,-11.0,32.0,1018.0,4.0,cv,0.89,0.0,0.0,2015-01-23,211.0
44365,44366,2015,1,23,13,4,216.0,265.0,209.0,196.0,-11.0,34.0,1017.0,3.0,NW,1.79,0.0,0.0,2015-01-23,230.0
44367,44368,2015,1,23,15,4,159.0,124.0,230.0,211.0,-11.0,30.0,1017.0,5.0,cv,1.78,0.0,0.0,2015-01-23,171.0
44368,44369,2015,1,23,16,4,233.0,249.0,242.0,227.0,-11.0,30.0,1017.0,5.0,cv,2.67,0.0,0.0,2015-01-23,241.33
44369,44370,2015,1,23,17,4,265.0,263.0,248.0,242.0,-11.0,34.0,1017.0,3.0,cv,3.56,0.0,0.0,2015-01-23,258.67
44370,44371,2015,1,23,18,4,266.0,278.0,253.0,241.0,-11.0,40.0,1018.0,1.0,cv,4.45,0.0,0.0,2015-01-23,265.67
44371,44372,2015,1,23,19,4,275.0,318.0,271.0,257.0,-11.0,32.0,1019.0,4.0,NW,1.79,0.0,0.0,2015-01-23,288.0
44372,44373,2015,1,23,20,4,279.0,348.0,253.0,244.0,-9.0,58.0,1020.0,-2.0,SE,0.89,0.0,0.0,2015-01-23,293.33
44373,44374,2015,1,23,21,4,287.0,389.0,330.0,287.0,-11.0,53.0,1021.0,-3.0,cv,0.89,0.0,0.0,2015-01-23,335.33
44374,44375,2015,1,23,22,4,281.0,417.0,310.0,280.0,-9.0,58.0,1021.0,-2.0,cv,1.78,0.0,0.0,2015-01-23,336.0
44375,44376,2015,1,23,23,4,280.0,372.0,295.0,254.0,-10.0,67.0,1022.0,-5.0,NW,4.02,0.0,0.0,2015-01-23,315.67
44376,44377,2015,1,24,0,4,166.0,233.0,177.0,90.0,-10.0,62.0,1022.0,-4.0,cv,0.89,0.0,0.0,2015-01-24,192.0
