,No,year,month,day,hour,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,date,city_avg_cn
51999,52000,2015,12,7,15,4,37.0,35.0,37.0,4.0,50.92,1029.0,14.0,NE,13.0,0.0,0.0,2015-12-07,37.0
52000,52001,2015,12,7,16,4,32.0,35.0,38.0,3.0,50.65,1029.0,13.0,NE,16.0,0.0,0.0,2015-12-07,35.0
52001,52002,2015,12,7,17,4,25.0,31.0,31.0,6.0,66.71,1030.0,12.0,NE,20.0,0.0,0.0,2015-12-07,28.0
52002,52003,2015,12,7,18,4,25.0,30.0,24.0,5.0,66.49,1031.0,11.0,NE,24.0,0.0,0.0,2015-12-07,24.5
52003,52004,2015,12,7,19,4,28.0,33.0,25.0,5.0,66.49,1031.0,11.0,NE,28.0,0.0,0.0,2015-12-07,26.5
52004,52005,2015,12,7,20,4,30.0,37.0,24.0,4.0,66.27,1032.0,10.0,NE,31.0,0.0,0.0,2015-12-07,27.0
52005,52006,2015,12,7,21,4,31.0,39.0,24.0,4.0,66.27,1032.0,10.0,NE,33.0,0.0,0.0,2015-12-07,27.5
52006,52007,2015,12,7,22,4,33.0,34.0,27.0,4.0,70.88,1032.0,9.0,NE,35.0,,,2015-12-07,30.0
52007,52008,2015,12,7,23,4,37.0,39.0,34.0,4.0,75.84,1032.0,8.0,NE,37.0,,,2015-12-07,35.5
52008,52009,2015,12,8,0,4,34.0,38.0,33.0,4.0,75.84,1032.0,8.0,NE,39.0,,,2015-12-08,33.5
52009,52010,2015,12,8,1,4,32.0,38.0,33.0,4.0,86.99,1032.0,6.0,NE,41.0,,,2015-12-08,32.5
52010,52011,2015,12,8,2,4,36.0,45.0,31.0,4.0,86.99,1032.0,6.0,NE,43.0,,,2015-12-08,33.5
52011,52012,2015,12,8,3,4,39.0,33.0,30.0,4.0,93.24,1032.0,5.0,NW,2.0,,,2015-12-08,34.5
52012,52013,2015,12,8,4,4,36.0,35.0,34.0,4.0,93.24,1031.0,5.0,NE,2.0,,,2015-12-08,35.0
52013,52014,2015,12,8,5,4,30.0,27.0,36.0,3.0,93.19,1031.0,4.0,NE,3.0,,,2015-12-08,33.0
52014,52015,2015,12,8,6,4,29.0,38.0,36.0,4.0,100.0,1032.0,4.0,NE,4.0,,,2015-12-08,32.5
52015,52016,2015,12,8,7,4,30.0,36.0,35.0,3.0,93.19,1032.0,4.0,NE,6.0,0.0,0.0,2015-12-08,32.5
52016,52017,2015,12,8,8,4,34.0,32.0,34.0,6.0,87.19,1033.0,8.0,NE,7.0,0.0,0.0,2015-12-08,34.0
52017,52018,2015,12,8,9,4,29.0,25.0,24.0,6.0,71.27,1033.0,11.0,NE,10.0,0.0,0.0,2015-12-08,26.5
52018,52019,2015,12,8,10,4,26.0,20.0,25.0,5.0,62.24,1033.0,12.0,NE,15.0,0.0,0.0,2015-12-08,25.5
52019,52020,2015,12,8,11,4,24.0,20.0,21.0,5.0,54.62,1032.0,14.0,NE,19.0,0.0,0.0,2015-12-08,22.5
52020,52021,2015,12,8,12,4,24.0,25.0,16.0,5.0,54.62,1031.0,14.0,SE,4.0,0.0,0.0,2015-12-08,20.0
52021,52022,2015,12,8,13,4,26.0,26.0,17.0,5.0,54.62,1030.0,14.0,SE,8.0,0.0,0.0,2015-12-08,21.5
52022,52023,2015,12,8,14,4,23.0,26.0,20.0,5.0,54.62,1030.0,14.0,SE,12.0,0.0,0.0,2015-12-08,21.5
52023,52024,2015,12,8,15,4,23.0,27.0,19.0,5.0,58.29,1030.0,13.0,NE,3.0,0.0,0.0,2015-12-08,21.0
52024,52025,2015,12,8,16,4,23.0,29.0,20.0,5.0,58.29,1031.0,13.0,NE,7.0,0.0,0.0,2015-12-08,21.5
52025,52026,2015,12,8,17,4,26.0,32.0,22.0,6.0,62.48,1030.0,13.0,NE,10.0,0.0,0.0,2015-12-08,24.0
52026,52027,2015,12,8,18,4,29.0,38.0,33.0,5.0,62.24,1030.0,12.0,NE,14.0,0.0,0.0,2015-12-08,31.0
52027,52028,2015,12,8,19,4,32.0,40.0,32.0,6.0,66.71,1030.0,12.0,NE,18.0,,,2015-12-08,32.0
52028,52029,2015,12,8,20,4,37.0,44.0,38.0,6.0,66.71,1031.0,12.0,NE,21.0,0.0,0.0,2015-12-08,37.5
52029,52030,2015,12,8,21,4,39.0,39.0,40.0,6.0,71.27,1030.0,11.0,NE,24.0,,,2015-12-08,39.5
52030,52031,2015,12,8,22,4,44.0,41.0,41.0,6.0,71.27,1031.0,11.0,NE,26.0,0.0,0.0,2015-12-08,42.5
52031,52032,2015,12,8,23,4,47.0,48.0,39.0,6.0,71.27,1030.0,11.0,NE,30.0,,,2015-12-08,43.0
52033,52034,2015,12,9,1,4,39.0,44.0,45.0,6.0,76.18,1029.0,10.0,NE,34.0,,,2015-12-09,42.0
52034,52035,2015,12,9,2,4,46.0,44.0,45.0,6.0,81.48,1028.0,9.0,NE,36.0,,,2015-12-09,45.5
52035,52036,2015,12,9,3,4,46.0,47.0,43.0,6.0,71.27,1028.0,11.0,NE,38.0,,,2015-12-09,44.5
52036,52037,2015,12,9,4,4,40.0,45.0,46.0,6.0,71.27,1027.0,11.0,NE,39.0,,,2015-12-09,43.0
52037,52038,2015,12,9,5,4,39.0,42.0,44.0,7.0,76.35,1027.0,11.0,NE,42.0,0.0,0.0,2015-12-09,41.5
52038,52039,2015,12,9,6,4,35.0,39.0,45.0,8.0,76.52,1026.0,12.0,NE,46.0,0.0,0.0,2015-12-09,40.0
52039,52040,2015,12,9,7,4,34.0,38.0,43.0,7.0,71.47,1026.0,12.0,NE,51.0,0.0,0.0,2015-12-09,38.5
52040,52041,2015,12,9,8,4,34.0,37.0,49.0,8.0,71.66,1026.0,13.0,NE,55.0,0.0,0.0,2015-12-09,41.5
52041,52042,2015,12,9,9,4,34.0,41.0,47.0,8.0,67.15,1026.0,14.0,SE,4.0,0.0,0.0,2015-12-09,40.5
52042,52043,2015,12,9,10,4,36.0,45.0,47.0,9.0,71.85,1026.0,14.0,SE,8.0,0.0,0.0,2015-12-09,41.5
52043,52044,2015,12,9,11,4,39.0,36.0,39.0,9.0,67.36,1024.0,15.0,SE,12.0,,,2015-12-09,39.0
52044,52045,2015,12,9,12,4,28.0,37.0,40.0,10.0,72.04,1023.0,15.0,SE,15.0,0.0,0.0,2015-12-09,34.0
52045,52046,2015,12,9,13,4,38.0,43.0,39.0,11.0,82.14,1022.0,14.0,SE,17.0,,,2015-12-09,38.5
52046,52047,2015,12,9,14,4,39.0,41.0,43.0,12.0,87.75,1022.0,14.0,SE,18.0,,,2015-12-09,41.0
52047,52048,2015,12,9,15,4,40.0,38.0,45.0,12.0,93.65,1022.0,13.0,cv,0.0,,,2015-12-09,42.5
52048,52049,2015,12,9,16,4,46.0,40.0,48.0,12.0,93.65,1021.0,13.0,NE,2.0,,,2015-12-09,47.0
52049,52050,2015,12,9,17,4,47.0,47.0,41.0,12.0,93.65,1021.0,13.0,NE,4.0,1.3,1.3,2015-12-09,44.0
52050,52051,2015,12,9,18,4,39.0,32.0,39.0,12.0,93.65,1021.0,13.0,NE,7.0,,,2015-12-09,39.0
52051,52052,2015,12,9,19,4,34.0,36.0,40.0,13.0,100.0,1021.0,13.0,NE,9.0,,,2015-12-09,37.0
52052,52053,2015,12,9,20,4,35.0,32.0,33.0,13.0,100.0,1020.0,13.0,NE,11.0,,,2015-12-09,34.0
52053,52054,2015,12,9,21,4,29.0,33.0,30.0,13.0,100.0,1020.0,13.0,NW,3.0,,,2015-12-09,29.5
52054,52055,2015,12,9,22,4,19.0,15.0,22.0,13.0,100.0,1019.0,13.0,NW,6.0,,,2015-12-09,20.5
52055,52056,2015,12,9,23,4,12.0,19.0,16.0,13.0,100.0,1018.0,13.0,NE,2.0,,,2015-12-09,14.0
52056,52057,2015,12,10,0,4,16.0,17.0,21.0,13.0,100.0,1018.0,13.0,NW,1.0,,,2015-12-10,18.5
52057,52058,2015,12,10,1,4,17.0,21.0,19.0,13.0,100.0,1017.0,13.0,cv,0.0,,,2015-12-10,18.0
52058,52059,2015,12,10,2,4,17.0,21.0,18.0,13.0,100.0,1017.0,13.0,NW,3.0,,,2015-12-10,17.5
52059,52060,2015,12,10,3,4,19.0,18.0,17.0,13.0,100.0,1017.0,13.0,NW,6.0,,,2015-12-10,18.0
52060,52061,2015,12,10,4,4,17.0,28.0,24.0,12.0,93.65,1017.0,13.0,NW,9.0,,,2015-12-10,20.5
52061,52062,2015,12,10,5,4,25.0,25.0,29.0,12.0,100.0,1016.0,12.0,NW,12.0,,,2015-12-10,27.0
52062,52063,2015,12,10,6,4,32.0,29.0,32.0,12.0,100.0,1016.0,12.0,NW,15.0,,,2015-12-10,32.0
52063,52064,2015,12,10,7,4,31.0,38.0,36.0,12.0,100.0,1016.0,12.0,NW,18.0,,,2015-12-10,33.5
52064,52065,2015,12,10,8,4,34.0,37.0,42.0,12.0,100.0,1017.0,12.0,NW,22.0,0.6,0.6,2015-12-10,38.0
52065,52066,2015,12,10,9,4,43.0,44.0,42.0,11.0,93.6,1017.0,12.0,NW,26.0,0.1,0.7,2015-12-10,42.5
52066,52067,2015,12,10,10,4,52.0,50.0,50.0,11.0,93.6,1017.0,12.0,NW,31.0,,,2015-12-10,51.0
52067,52068,2015,12,10,11,4,56.0,42.0,52.0,11.0,93.6,1016.0,12.0,NW,35.0,1.0,1.0,2015-12-10,54.0
52068,52069,2015,12,10,12,4,47.0,52.0,52.0,11.0,93.6,1015.0,12.0,NW,41.0,0.5,1.5,2015-12-10,49.5
52069,52070,2015,12,10,13,4,56.0,51.0,56.0,11.0,93.6,1015.0,12.0,NW,47.0,0.1,1.6,2015-12-10,56.0
52070,52071,2015,12,10,14,4,58.0,54.0,54.0,11.0,93.6,1014.0,12.0,NW,54.0,0.5,2.1,2015-12-10,56.0
52071,52072,2015,12,10,15,4,57.0,67.0,53.0,11.0,93.6,1014.0,12.0,NW,60.0,0.3,2.4,2015-12-10,55.0
52072,52073,2015,12,10,16,4,70.0,72.0,75.0,11.0,93.6,1014.0,12.0,NW,67.0,0.0,0.0,2015-12-10,72.5
52073,52074,2015,12,10,17,4,70.0,65.0,62.0,11.0,93.6,1015.0,12.0,NW,75.0,0.0,0.0,2015-12-10,66.0
52074,52075,2015,12,10,18,4,62.0,60.0,58.0,11.0,93.6,1016.0,12.0,NW,82.0,0.0,0.0,2015-12-10,60.0
52075,52076,2015,12,10,19,4,62.0,57.0,62.0,11.0,93.6,1017.0,12.0,NW,88.0,0.0,0.0,2015-12-10,62.0
52076,52077,2015,12,10,20,4,53.0,45.0,56.0,11.0,93.6,1017.0,12.0,NW,95.0,0.1,0.1,2015-12-10,54.5
52077,52078,2015,12,10,21,4,42.0,38.0,48.0,11.0,93.6,1018.0,12.0,NW,101.0,0.1,0.2,2015-12-10,45.0
52078,52079,2015,12,10,22,4,34.0,31.0,41.0,11.0,93.6,1019.0,12.0,NW,106.0,0.0,0.0,2015-12-10,37.5
52079,52080,2015,12,10,23,4,26.0,26.0,33.0,11.0,93.6,1019.0,12.0,NW,111.0,0.1,0.1,2015-12-10,29.5
52080,52081,2015,12,11,0,4,25.0,30.0,30.0,11.0,93.6,1019.0,12.0,NW,116.0,0.0,0.0,2015-12-11,27.5
52082,52083,2015,12,11,2,4,39.0,41.0,35.0,10.0,93.55,1020.0,11.0,NW,126.0,0.0,0.0,2015-12-11,37.0
52083,52084,2015,12,11,3,4,38.0,38.0,38.0,10.0,93.55,1020.0,11.0,NW,131.0,,,2015-12-11,38.0
52084,52085,2015,12,11,4,4,39.0,41.0,40.0,9.0,87.47,1020.0,11.0,NW,135.0,0.0,0.0,2015-12-11,39.5
52085,52086,2015,12,11,5,4,38.0,37.0,37.0,9.0,87.47,1020.0,11.0,NW,140.0,0.0,0.0,2015-12-11,37.5
52086,52087,2015,12,11,6,4,58.0,82.0,53.0,9.0,87.47,1020.0,11.0,NW,145.0,0.0,0.0,2015-12-11,55.5
52087,52088,2015,12,11,7,4,114.0,121.0,100.0,9.0,93.5,1021.0,10.0,NE,4.0,0.0,0.0,2015-12-11,107.0
52088,52089,2015,12,11,8,4,132.0,131.0,128.0,8.0,87.38,1022.0,10.0,NW,5.0,0.0,0.0,2015-12-11,130.0
52089,52090,2015,12,11,9,4,146.0,148.0,144.0,8.0,81.75,1023.0,11.0,NW,11.0,0.0,0.0,2015-12-11,145.0
52090,52091,2015,12,11,10,4,167.0,169.0,162.0,8.0,81.75,1023.0,11.0,NW,17.0,0.0,0.0,2015-12-11,164.5
52091,52092,2015,12,11,11,4,192.0,180.0,185.0,7.0,81.61,1023.0,10.0,NW,23.0,0.0,0.0,2015-12-11,188.5
52092,52093,2015,12,11,12,4,191.0,168.0,189.0,7.0,76.35,1023.0,11.0,NW,29.0,0.0,0.0,2015-12-11,190.0
52093,52094,2015,12,11,13,4,165.0,148.0,157.0,6.0,71.27,1022.0,11.0,NW,35.0,0.0,0.0,2015-12-11,161.0
52094,52095,2015,12,11,14,4,141.0,117.0,131.0,6.0,71.27,1022.0,11.0,NW,42.0,0.0,0.0,2015-12-11,136.0
52095,52096,2015,12,11,15,4,120.0,94.0,110.0,5.0,66.49,1022.0,11.0,NW,47.0,0.0,0.0,2015-12-11,115.0
52096,52097,2015,12,11,16,4,90.0,81.0,101.0,5.0,71.07,1022.0,10.0,NW,53.0,0.0,0.0,2015-12-11,95.5
52097,52098,2015,12,11,17,4,69.0,59.0,79.0,4.0,70.88,1023.0,9.0,NW,57.0,0.0,0.0,2015-12-11,74.0
52098,52099,2015,12,11,18,4,46.0,34.0,52.0,4.0,70.88,1023.0,9.0,NE,5.0,0.0,0.0,2015-12-11,49.0
52099,52100,2015,12,11,19,4,29.0,32.0,33.0,3.0,70.67,1023.0,8.0,NE,10.0,0.0,0.0,2015-12-11,31.0
52100,52101,2015,12,11,20,4,25.0,26.0,26.0,2.0,70.47,1024.0,7.0,NE,15.0,0.0,0.0,2015-12-11,25.5
52101,52102,2015,12,11,21,4,23.0,30.0,24.0,1.0,75.32,1024.0,5.0,NE,18.0,0.0,0.0,2015-12-11,23.5
52102,52103,2015,12,11,22,4,27.0,24.0,27.0,1.0,70.27,1025.0,6.0,NW,2.0,,,2015-12-11,27.0
52103,52104,2015,12,11,23,4,27.0,26.0,26.0,2.0,80.92,1025.0,5.0,NW,4.0,0.0,0.0,2015-12-11,26.5
52105,52106,2015,12,12,1,4,34.0,34.0,32.0,2.0,80.92,1025.0,5.0,NW,7.0,,,2015-12-12,33.0
52106,52107,2015,12,12,2,4,43.0,43.0,42.0,2.0,80.92,1025.0,5.0,NE,2.0,,,2015-12-12,42.5
52107,52108,2015,12,12,3,4,49.0,49.0,46.0,2.0,80.92,1025.0,5.0,NW,2.0,,,2015-12-12,47.5
52108,52109,2015,12,12,4,4,51.0,47.0,50.0,1.0,80.78,1024.0,4.0,NW,5.0,0.0,0.0,2015-12-12,50.5
52109,52110,2015,12,12,5,4,48.0,44.0,51.0,1.0,86.68,1024.0,3.0,NE,3.0,0.0,0.0,2015-12-12,49.5
52110,52111,2015,12,12,6,4,47.0,47.0,51.0,1.0,86.68,1024.0,3.0,NE,5.0,0.0,0.0,2015-12-12,49.0
52111,52112,2015,12,12,7,4,47.0,57.0,46.0,1.0,86.68,1024.0,3.0,NE,8.0,0.0,0.0,2015-12-12,46.5
52112,52113,2015,12,12,8,4,52.0,58.0,49.0,4.0,86.99,1024.0,6.0,NE,10.0,0.0,0.0,2015-12-12,50.5
52113,52114,2015,12,12,9,4,55.0,55.0,48.0,4.0,75.84,1025.0,8.0,NE,14.0,0.0,0.0,2015-12-12,51.5
52114,52115,2015,12,12,10,4,57.0,51.0,52.0,2.0,57.51,1025.0,10.0,NE,17.0,0.0,0.0,2015-12-12,54.5
52115,52116,2015,12,12,11,4,51.0,51.0,53.0,3.0,57.77,1024.0,11.0,NE,19.0,0.0,0.0,2015-12-12,52.0
52116,52117,2015,12,12,12,4,49.0,51.0,54.0,3.0,54.08,1023.0,12.0,cv,2.0,0.0,0.0,2015-12-12,51.5
52117,52118,2015,12,12,13,4,49.0,50.0,52.0,2.0,47.17,1022.0,13.0,SW,2.0,0.0,0.0,2015-12-12,50.5
52118,52119,2015,12,12,14,4,53.0,54.0,44.0,2.0,47.17,1022.0,13.0,NE,3.0,0.0,0.0,2015-12-12,48.5
52119,52120,2015,12,12,15,4,57.0,56.0,41.0,3.0,54.08,1021.0,12.0,NE,6.0,0.0,0.0,2015-12-12,49.0
52120,52121,2015,12,12,16,4,54.0,57.0,50.0,3.0,54.08,1022.0,12.0,NE,9.0,0.0,0.0,2015-12-12,52.0
52121,52122,2015,12,12,17,4,53.0,57.0,47.0,3.0,61.76,1022.0,10.0,NE,12.0,0.0,0.0,2015-12-12,50.0
52122,52123,2015,12,12,18,4,50.0,56.0,53.0,3.0,61.76,1023.0,10.0,NE,15.0,0.0,0.0,2015-12-12,51.5
52123,52124,2015,12,12,19,4,50.0,47.0,52.0,4.0,66.27,1023.0,10.0,NE,19.0,0.0,0.0,2015-12-12,51.0
52124,52125,2015,12,12,20,4,42.0,45.0,47.0,5.0,71.07,1023.0,10.0,SE,2.0,,,2015-12-12,44.5
52125,52126,2015,12,12,21,4,43.0,47.0,43.0,5.0,71.07,1024.0,10.0,NE,2.0,0.0,0.0,2015-12-12,43.0
52126,52127,2015,12,12,22,4,47.0,50.0,43.0,5.0,76.01,1023.0,9.0,NE,5.0,0.0,0.0,2015-12-12,45.0
52127,52128,2015,12,12,23,4,47.0,51.0,50.0,6.0,81.48,1023.0,9.0,NE,8.0,0.0,0.0,2015-12-12,48.5
52128,52129,2015,12,13,0,4,52.0,54.0,52.0,5.0,81.34,1023.0,8.0,NE,9.0,,,2015-12-13,52.0
52130,52131,2015,12,13,2,4,53.0,53.0,51.0,5.0,81.34,1022.0,8.0,NW,2.0,,,2015-12-13,52.0
52131,52132,2015,12,13,3,4,48.0,51.0,52.0,6.0,93.35,1022.0,7.0,NW,4.0,0.0,0.0,2015-12-13,50.0
52132,52133,2015,12,13,4,4,42.0,45.0,51.0,6.0,87.19,1021.0,8.0,NE,2.0,,,2015-12-13,46.5
52133,52134,2015,12,13,5,4,44.0,43.0,42.0,7.0,93.4,1021.0,8.0,NW,4.0,0.0,0.0,2015-12-13,43.0
52134,52135,2015,12,13,6,4,48.0,46.0,43.0,7.0,93.4,1022.0,8.0,NW,6.0,0.0,0.0,2015-12-13,45.5
52135,52136,2015,12,13,7,4,49.0,44.0,53.0,7.0,93.4,1023.0,8.0,NE,3.0,0.0,0.0,2015-12-13,51.0
52136,52137,2015,12,13,8,4,48.0,51.0,47.0,7.0,87.28,1023.0,9.0,NE,6.0,0.1,0.1,2015-12-13,47.5
52137,52138,2015,12,13,9,4,53.0,43.0,46.0,8.0,93.45,1023.0,9.0,NE,9.0,0.0,0.0,2015-12-13,49.5
52138,52139,2015,12,13,10,4,58.0,60.0,53.0,8.0,87.38,1023.0,10.0,NE,12.0,0.0,0.0,2015-12-13,55.5
52139,52140,2015,12,13,11,4,61.0,61.0,60.0,7.0,81.61,1023.0,10.0,NE,15.0,0.0,0.0,2015-12-13,60.5
52140,52141,2015,12,13,12,4,66.0,61.0,64.0,6.0,76.18,1022.0,10.0,NE,18.0,0.0,0.0,2015-12-13,65.0
52141,52142,2015,12,13,13,4,63.0,61.0,64.0,6.0,76.18,1022.0,10.0,NE,20.0,0.2,0.2,2015-12-13,63.5
52142,52143,2015,12,13,14,4,64.0,67.0,64.0,6.0,81.48,1021.0,9.0,NE,24.0,0.0,0.0,2015-12-13,64.0
52143,52144,2015,12,13,15,4,77.0,74.0,69.0,7.0,87.28,1022.0,9.0,NW,3.0,0.8,0.8,2015-12-13,73.0
52144,52145,2015,12,13,16,4,82.0,83.0,77.0,6.0,81.48,1022.0,9.0,NW,6.0,0.3,1.1,2015-12-13,79.5
52145,52146,2015,12,13,17,4,93.0,79.0,91.0,7.0,87.28,1022.0,9.0,NW,9.0,0.1,1.2,2015-12-13,92.0
52146,52147,2015,12,13,18,4,84.0,80.0,91.0,6.0,87.19,1022.0,8.0,NW,13.0,0.0,0.0,2015-12-13,87.5
52147,52148,2015,12,13,19,4,83.0,78.0,83.0,6.0,87.19,1023.0,8.0,NW,17.0,0.0,0.0,2015-12-13,83.0
52148,52149,2015,12,13,20,4,75.0,71.0,72.0,6.0,87.19,1024.0,8.0,NW,20.0,,,2015-12-13,73.5
52149,52150,2015,12,13,21,4,73.0,72.0,73.0,7.0,93.4,1024.0,8.0,NW,23.0,0.0,0.0,2015-12-13,73.0
52150,52151,2015,12,13,22,4,87.0,92.0,96.0,6.0,87.19,1024.0,8.0,NW,27.0,0.0,0.0,2015-12-13,91.5
52151,52152,2015,12,13,23,4,91.0,81.0,104.0,6.0,87.19,1024.0,8.0,NW,31.0,0.1,0.1,2015-12-13,97.5
52152,52153,2015,12,14,0,4,91.0,91.0,100.0,5.0,81.34,1023.0,8.0,NW,34.0,,,2015-12-14,95.5
52153,52154,2015,12,14,1,4,103.0,96.0,101.0,5.0,81.34,1023.0,8.0,NW,37.0,,,2015-12-14,102.0
52154,52155,2015,12,14,2,4,106.0,97.0,96.0,5.0,81.34,1023.0,8.0,NW,41.0,0.0,0.0,2015-12-14,101.0
52155,52156,2015,12,14,3,4,104.0,98.0,100.0,5.0,81.34,1023.0,8.0,NW,45.0,0.0,0.0,2015-12-14,102.0
52156,52157,2015,12,14,4,4,106.0,107.0,103.0,4.0,75.84,1023.0,8.0,NW,49.0,0.0,0.0,2015-12-14,104.5
52157,52158,2015,12,14,5,4,108.0,106.0,107.0,4.0,75.84,1022.0,8.0,NW,53.0,,,2015-12-14,107.5
52158,52159,2015,12,14,6,4,114.0,118.0,115.0,4.0,81.2,1023.0,7.0,NW,57.0,0.0,0.0,2015-12-14,114.5
52159,52160,2015,12,14,7,4,123.0,121.0,122.0,4.0,81.2,1023.0,7.0,NW,62.0,0.0,0.0,2015-12-14,122.5
52160,52161,2015,12,14,8,4,125.0,124.0,141.0,3.0,70.67,1024.0,8.0,NW,67.0,0.0,0.0,2015-12-14,133.0
52161,52162,2015,12,14,9,4,127.0,115.0,137.0,3.0,70.67,1024.0,8.0,NW,71.0,0.0,0.0,2015-12-14,132.0
52162,52163,2015,12,14,10,4,120.0,109.0,128.0,2.0,61.51,1023.0,9.0,NW,76.0,0.0,0.0,2015-12-14,124.0
52163,52164,2015,12,14,11,4,111.0,101.0,121.0,0.0,49.8,1024.0,10.0,NW,81.0,0.0,0.0,2015-12-14,116.0
52164,52165,2015,12,14,12,4,115.0,117.0,112.0,-1.0,46.29,1022.0,10.0,NW,88.0,0.0,0.0,2015-12-14,113.5
52165,52166,2015,12,14,13,4,139.0,140.0,127.0,-1.0,46.29,1022.0,10.0,NW,95.0,0.0,0.0,2015-12-14,133.0
52166,52167,2015,12,14,14,4,175.0,,160.0,0.0,49.8,1022.0,10.0,NW,102.0,0.0,0.0,2015-12-14,167.5
52167,52168,2015,12,14,15,4,192.0,,184.0,1.0,53.53,1022.0,10.0,NW,107.0,0.0,0.0,2015-12-14,188.0
52168,52169,2015,12,14,16,4,196.0,187.0,174.0,0.0,53.26,1022.0,9.0,NW,113.0,0.0,0.0,2015-12-14,185.0
52169,52170,2015,12,14,17,4,193.0,195.0,188.0,1.0,57.25,1023.0,9.0,NW,117.0,0.0,0.0,2015-12-14,190.5
52170,52171,2015,12,14,18,4,202.0,203.0,199.0,2.0,65.82,1024.0,8.0,NW,120.0,0.0,0.0,2015-12-14,200.5
52171,52172,2015,12,14,19,4,202.0,204.0,198.0,3.0,70.67,1024.0,8.0,NW,124.0,,,2015-12-14,200.0
52172,52173,2015,12,14,20,4,205.0,210.0,208.0,3.0,70.67,1025.0,8.0,NW,127.0,0.0,0.0,2015-12-14,206.5
52173,52174,2015,12,14,21,4,218.0,228.0,224.0,4.0,75.84,1024.0,8.0,NW,131.0,0.0,0.0,2015-12-14,221.0
52174,52175,2015,12,14,22,4,223.0,225.0,228.0,4.0,75.84,1025.0,8.0,NW,134.0,0.0,0.0,2015-12-14,225.5
52175,52176,2015,12,14,23,4,229.0,233.0,238.0,4.0,75.84,1025.0,8.0,NW,137.0,0.0,0.0,2015-12-14,233.5
52176,52177,2015,12,15,0,4,242.0,251.0,250.0,3.0,70.67,1025.0,8.0,NW,141.0,0.0,0.0,2015-12-15,246.0
52177,52178,2015,12,15,1,4,262.0,267.0,274.0,2.0,65.82,1024.0,8.0,NW,146.0,0.0,0.0,2015-12-15,268.0
52178,52179,2015,12,15,2,4,267.0,262.0,273.0,1.0,65.59,1024.0,7.0,NW,150.0,0.0,0.0,2015-12-15,270.0
52179,52180,2015,12,15,3,4,262.0,266.0,262.0,1.0,70.27,1024.0,6.0,NW,155.0,0.0,0.0,2015-12-15,262.0
52180,52181,2015,12,15,4,4,264.0,267.0,262.0,1.0,65.59,1024.0,7.0,NW,161.0,0.0,0.0,2015-12-15,263.0
52181,52182,2015,12,15,5,4,267.0,272.0,268.0,1.0,70.27,1024.0,6.0,NW,167.0,0.0,0.0,2015-12-15,267.5
52182,52183,2015,12,15,6,4,270.0,281.0,275.0,1.0,70.27,1024.0,6.0,NW,172.0,0.0,0.0,2015-12-15,272.5
52183,52184,2015,12,15,7,4,269.0,269.0,276.0,1.0,70.27,1025.0,6.0,NW,176.0,0.0,0.0,2015-12-15,272.5
52184,52185,2015,12,15,8,4,261.0,251.0,271.0,0.0,61.01,1025.0,7.0,NW,181.0,0.0,0.0,2015-12-15,266.0
52185,52186,2015,12,15,9,4,247.0,238.0,266.0,1.0,61.26,1026.0,8.0,NW,184.0,0.0,0.0,2015-12-15,256.5
52186,52187,2015,12,15,10,4,236.0,224.0,243.0,1.0,61.26,1026.0,8.0,NW,188.0,0.0,0.0,2015-12-15,239.5
52187,52188,2015,12,15,11,4,202.0,188.0,214.0,-1.0,49.51,1026.0,9.0,NW,194.0,0.0,0.0,2015-12-15,208.0
52188,52189,2015,12,15,12,4,189.0,195.0,194.0,-1.0,46.29,1025.0,10.0,NW,200.0,0.0,0.0,2015-12-15,191.5
52189,52190,2015,12,15,13,4,198.0,193.0,203.0,-1.0,46.29,1024.0,10.0,NW,206.0,0.0,0.0,2015-12-15,200.5
52190,52191,2015,12,15,14,4,202.0,186.0,198.0,0.0,49.8,1024.0,10.0,NW,212.0,0.0,0.0,2015-12-15,200.0
52191,52192,2015,12,15,15,4,176.0,157.0,181.0,-1.0,46.29,1024.0,10.0,NW,216.0,0.0,0.0,2015-12-15,178.5
52192,52193,2015,12,15,16,4,180.0,176.0,165.0,-1.0,46.29,1024.0,10.0,NW,221.0,0.0,0.0,2015-12-15,172.5
52193,52194,2015,12,15,17,4,191.0,192.0,184.0,-1.0,49.51,1025.0,9.0,NW,225.0,0.0,0.0,2015-12-15,187.5
52194,52195,2015,12,15,18,4,189.0,180.0,194.0,0.0,56.99,1025.0,8.0,NW,228.0,0.0,0.0,2015-12-15,191.5
52195,52196,2015,12,15,19,4,189.0,198.0,211.0,0.0,56.99,1026.0,8.0,NW,231.0,0.0,0.0,2015-12-15,200.0
52196,52197,2015,12,15,20,4,200.0,202.0,225.0,0.0,56.99,1026.0,8.0,NW,234.0,,,2015-12-15,212.5
52197,52198,2015,12,15,21,4,200.0,192.0,226.0,1.0,65.59,1026.0,7.0,NW,237.0,0.0,0.0,2015-12-15,213.0
52198,52199,2015,12,15,22,4,201.0,194.0,216.0,0.0,61.01,1026.0,7.0,NW,240.0,0.0,0.0,2015-12-15,208.5
52199,52200,2015,12,15,23,4,201.0,202.0,215.0,1.0,65.59,1027.0,7.0,SW,3.0,,,2015-12-15,208.0
